Brand,Product Name,Category,Production Year ,Link to Product Pic,Wholesale Price (Ib),Market Price (Ib),Retial Profit Margin
kroger,Folgers Black Silk Pod Coffee,Pod ,2025,https://storage.googleapis.com/coffee-aysa2025/Folgers%20Classic%20%E2%80%93%20K-Cup%2012-ct.jpeg,$11.38,$13.99,22.70%
kroger,Folgers Gourmet Supreme Pod Coffee,Pod ,2025,https://storage.googleapis.com/coffee-aysa2025/Folgers%20Gourmet%20Supreme%20%E2%80%93%20Ground%2011.3%20oz.jpeg,$11.38,$13.99,22.70%
kroger,Folgers 1850 Premium Pod Coffee,Pod ,2025,https://storage.googleapis.com/coffee-aysa2025/Folgers%20Classic%20%E2%80%93%20K-Cup%2012-ct.jpeg,$12.21,$14.99,22.70%
kroger,Folgers Instant Crystals Instant Coffee,Instant ,2025,https://storage.googleapis.com/coffee-aysa2025/Folgers%20Gourmet%20Supreme%20%E2%80%93%20Ground%2011.3%20oz.jpeg,$10.59,$12.99,22.70%
kroger,Folgers Decaf Crystals Instant Coffee Decaf,Decaf,2025,https://storage.googleapis.com/coffee-aysa2025/Folgers%20Gourmet%20Supreme%20%E2%80%93%20Ground%2011.3%20oz.jpeg,$7.33,$8.99,22.70%
kroger,Folgers Cappuccino Instant Beverage Mix,Instant ,2025,https://storage.googleapis.com/coffee-aysa2025/Folgers%20Gourmet%20Supreme%20%E2%80%93%20Ground%2011.3%20oz.jpeg,$20.38,$24.99,22.70%
kroger,Café Bustelo Espresso Espresso Ground,Espresso,2025,https://storage.googleapis.com/coffee-aysa2025/Cafe%CC%81%20Bustelo%20Espresso%20Dark%20Roast%20Ground%20%E2%80%93%2010%20oz.jpeg,$3.90,$4.79,22.70%
kroger,Café Bustelo Espresso Espresso Ground,Espresso ,2025,https://storage.googleapis.com/coffee-aysa2025/Cafe%CC%81%20Bustelo%20Espresso%20Dark%20Roast%20Ground%20%E2%80%93%2010%20oz.jpeg,$9.37,$11.49,22.70%
kroger,Café Bustelo Instant Instant Coffee,Instant ,2025,https://storage.googleapis.com/coffee-aysa2025/Cafe%CC%81%20Bustelo%20Espresso%20Dark%20Roast%20Ground%20%E2%80%93%2010%20oz.jpeg,$5.70,$6.99,22.70%
kroger,Café Bustelo Decaf Espresso Espresso Ground Decaf,Decaf,2025,https://storage.googleapis.com/coffee-aysa2025/Cafe%CC%81%20Bustelo%20Decaf%20Instant%20%E2%80%93%203.5%20oz.jpeg,$4.07,$4.99,22.70%
kroger,Café Bustelo Pod Coffee,Pod ,2025,https://storage.googleapis.com/coffee-aysa2025/Folgers%20Classic%20%E2%80%93%20K-Cup%2012-ct.jpeg,$6.51,$7.99,22.70%
kroger,Café Bustelo Pod Coffee,Pod ,2025,https://storage.googleapis.com/coffee-aysa2025/Folgers%20Classic%20%E2%80%93%20K-Cup%2012-ct.jpeg,$12.21,$14.99,22.70%
kroger,Café Bustelo Espresso Style Ready-to-Drink,Ready-to-Drink,2025,https://storage.googleapis.com/coffee-aysa2025/Cafe%CC%81%20Bustelo%20Espresso%20Dark%20Roast%20Ground%20%E2%80%93%2010%20oz.jpeg,$1.62,$1.99,22.70%
kroger,Café Bustelo Supreme Dark Roast Ground,Ground,2025,https://storage.googleapis.com/coffee-aysa2025/Cafe%CC%81%20Bustelo%20Espresso%20Dark%20Roast%20Ground%20%E2%80%93%2010%20oz.jpeg,$4.47,$5.49,22.70%
kroger,Starbucks Pike Place Roast Medium Roast Ground,Ground,2025,https://storage.googleapis.com/coffee-aysa2025/Starbucks%20Pike%20Place%20K%E2%80%91Cup%20(converted%20to%20per%20lb).jpeg,$7.33,$8.99,22.70%
kroger,Starbucks House Blend Medium Roast Ground,Ground,2025,https://storage.googleapis.com/coffee-aysa2025/Starbucks%20French%20Roast%20(Whole%20Bean).jpeg,$7.33,$8.99,22.70%
kroger,Starbucks Sumatra Dark Roast Ground,Ground,2025,https://storage.googleapis.com/coffee-aysa2025/Starbucks%20Sumatra.jpeg,$12.47,$15.29,22.70%
kroger,Starbucks Premium Instant Medium Roast Instant Coffee,Instant ,2025,https://storage.googleapis.com/coffee-aysa2025/Starbucks%20French%20Roast%20(Whole%20Bean).jpeg,$7.32,$8.99,22.70%
kroger,Starbucks Via Italian Dark Roast Instant Coffee Pod,Instant  Pod,2025,https://storage.googleapis.com/coffee-aysa2025/Starbucks%20VIA%C2%AE%20Italian%20Roast.jpeg,$8.55,$10.49,22.70%
kroger,Starbucks Breakfast Blend Medium Roast Pod,Pod ,2025,https://storage.googleapis.com/coffee-aysa2025/Starbucks%20Breakfast%20Blend%20(12%20oz).jpeg,$7.33,$8.99,22.70%
kroger,Starbucks 2X Caffeine House Blend Medium Roast Pod,Pod ,2025,https://storage.googleapis.com/coffee-aysa2025/Starbucks%20French%20Roast%20(Whole%20Bean).jpeg,$8.96,$10.99,22.70%
kroger,Starbucks Fall Blend Seasonal Pod,Pod ,2025,https://storage.googleapis.com/coffee-aysa2025/Starbucks%20House%20Blend%20(12%20oz).jpeg,$8.96,$10.99,22.70%
kroger,Starbucks Caffè Verona Dark Roast Bean,Whole Bean,2025,https://storage.googleapis.com/coffee-aysa2025/Starbucks%20Veranda%20Blonde%20Roast%20(12%20oz).jpeg,$7.33,$8.99,22.70%
kroger,Starbucks House Blend Medium Roast Bean,Whole Bean,2025,https://storage.googleapis.com/coffee-aysa2025/Starbucks%20House%20Blend%20(12%20oz).jpeg,$7.33,$8.99,22.70%
kroger,Hill Bros Regular Roast Medium Roast Ground,Ground,2025,https://storage.googleapis.com/coffee-aysa2025/Hill%20Bros%20Regular%20Roast%20%E2%80%93%20Ground%2012%20oz.jpeg,$6.92,$8.49,22.70%
kroger,Hill Bros French Roast Dark Roast Ground,Ground,2025,https://storage.googleapis.com/coffee-aysa2025/Hill%20Bros%20French%20Roast%20%E2%80%93%20Ground%2012%20oz.jpeg,$6.92,$8.49,22.70%
kroger,Hill Bros Breakfast Blend Light Roast Ground,Ground,2025,https://storage.googleapis.com/coffee-aysa2025/Hill%20Bros%20Breakfast%20Blend%20%E2%80%93%20Ground%2012%20oz.jpeg,$6.92,$8.49,22.70%
kroger,Hill Bros Regular Roast Medium Roast Bean,Whole Bean,2025,https://storage.googleapis.com/coffee-aysa2025/Hill%20Bros%20Regular%20Roast%20%E2%80%93%20Ground%2012%20oz.jpeg,$6.92,$8.49,22.70%
kroger,Hill Bros French Roast Dark Roast Bean,Whole Bean,2025,https://storage.googleapis.com/coffee-aysa2025/Hill%20Bros%20French%20Roast%20%E2%80%93%20Ground%2012%20oz.jpeg,$6.92,$8.49,22.70%
kroger,Hill Bros Via Instant Instant Coffee,Instant ,2025,https://storage.googleapis.com/coffee-aysa2025/Hill%20Bros%20Cafe%CC%81%20Latte%20%E2%80%93%20Instant%20Mix%2010.5%20oz.jpeg,$6.52,$7.99,22.70%
kroger,Hill Bros Mocha Cappuccino Instant Beverage Mix,Instant ,2025,https://storage.googleapis.com/coffee-aysa2025/Hill%20Bros%20Cafe%CC%81%20Latte%20%E2%80%93%20Instant%20Mix%2010.5%20oz.jpeg,$4.07,$4.99,22.70%
kroger,Hill Bros Café Latte Instant Beverage Mix,Instant ,2025,https://storage.googleapis.com/coffee-aysa2025/Hill%20Bros%20Cafe%CC%81%20Latte%20%E2%80%93%20Instant%20Mix%2010.5%20oz.jpeg,$4.07,$4.99,22.70%
kroger,Hill Bros Decaf Roast Decaf Ground,Decaf ,2025,https://storage.googleapis.com/coffee-aysa2025/Hill%20Bros%20Decaf%20Roast%20%E2%80%93%20Ground%2012%20oz.jpeg,$7.34,$8.99,22.70%
kroger,Private Selection Costa Rican Tarrazu Medium Roast Ground,Ground,2025,https://storage.googleapis.com/coffee-aysa2025/Private%20Selection%20Costa%20Rican%20Tarrazu%20%E2%80%93%20Ground%2012%20oz.jpeg,$5.70,$6.99,22.70%
kroger,Private Selection Guatemalan Antigua Dark Roast Ground,Ground,2025,https://storage.googleapis.com/coffee-aysa2025/Private%20Selection%20Guatemalan%20Antigua%20%E2%80%93%20Ground%2012%20oz.jpeg,$5.70,$6.99,22.70%
kroger,Private Selection Sumatra Mandheling Dark Roast Bean,Whole Bean,2025,https://storage.googleapis.com/coffee-aysa2025/Private%20Selection%20Sumatra%20Mandheling%20%E2%80%93%20Whole%20Bean%2012%20oz.jpeg,$6.10,$7.49,22.70%
kroger,Private Selection Colombian Supremo Medium Roast Ground,Whole Bean,2025,https://storage.googleapis.com/coffee-aysa2025/Private%20Selection%20Colombian%20Supremo%20%E2%80%93%20Ground%2012%20oz.jpeg,$5.70,$6.99,22.70%
kroger,Private Selection Breakfast Blend Pod Coffee,Pod ,2025,https://storage.googleapis.com/coffee-aysa2025/Private%20Selection%20Breakfast%20Blend%20%E2%80%93%20K-Cup%2012%20ct.jpeg,$4.88,$5.99,22.70%
kroger,Private Selection French Roast Pod Coffee,Pod ,2025,https://storage.googleapis.com/coffee-aysa2025/Private%20Selection%20Mocha%20Latte%20%E2%80%93%20RTD%2011%20oz.jpeg,$4.88,$5.99,22.70%
kroger,Private Selection Mocha Latte Ready-to-Drink,Ready-to-Drink,2025,https://storage.googleapis.com/coffee-aysa2025/Private%20Selection%20Mocha%20Latte%20%E2%80%93%20RTD%2011%20oz.jpeg,$1.87,$2.29,22.70%
kroger,Private Selection Vanilla Latte Ready-to-Drink,Ready-to-Drink,2025,https://storage.googleapis.com/coffee-aysa2025/Private%20Selection%20Mocha%20Latte%20%E2%80%93%20RTD%2011%20oz.jpeg,$1.87,$2.29,22.70%
kroger,Private Selection Cold Brew Cold Brew,Cold Brew,2025,https://storage.googleapis.com/coffee-aysa2025/Private%20Selection%20Decaf%20Colombian%20%E2%80%93%20Ground%2012%20oz.jpeg,$4.47,$5.49,22.70%
kroger,Private Selection Decaf Colombian Decaf Ground,Decaf ,2025,https://storage.googleapis.com/coffee-aysa2025/Private%20Selection%20Decaf%20Colombian%20%E2%80%93%20Ground%2012%20oz.jpeg,$5.70,$6.99,22.70%
kroger,Dunkin' Original Blend Medium Roast Ground,Ground,2025,https://storage.googleapis.com/coffee-aysa2025/Dunkin%E2%80%99%20Original%20Blend%20%E2%80%93%20Ground%20(12%20oz).jpeg,$7.33,$8.99,22.70%
kroger,Dunkin' French Vanilla Flavored Ground,Ground,2025,https://storage.googleapis.com/coffee-aysa2025/Dunkin%E2%80%99%20French%20Vanilla%20%E2%80%93%20Ground%20(12%20oz).jpeg,$7.33,$8.99,22.70%
kroger,Dunkin' Hazelnut Flavored Ground,Ground,2025,https://storage.googleapis.com/coffee-aysa2025/Dunkin%E2%80%99%20Hazelnut%20%E2%80%93%20Ground%20(12%20oz).jpeg,$7.33,$8.99,22.70%
kroger,Dunkin' Espresso Espresso Ground,Ground,2025,https://storage.googleapis.com/coffee-aysa2025/Dunkin%E2%80%99%20Original%20Blend%20%E2%80%93%20Ground%20(30%20oz).jpeg,$7.33,$8.99,22.70%
kroger,Dunkin' Decaf Decaf Ground,Decaf  ,2025,https://storage.googleapis.com/coffee-aysa2025/Dunkin%E2%80%99%20Decaf%20Medium%20Roast%20%E2%80%93%20Ground%20(12%20oz).jpeg,$7.33,$8.99,22.70%
kroger,Dunkin' Cold Brew Cold Brew Ground,Ground,2025,https://storage.googleapis.com/coffee-aysa2025/Dunkin%E2%80%99%20Original%20Blend%20%E2%80%93%20Ground%20(30%20oz).jpeg,$8.14,$9.99,22.70%
kroger,Dunkin' Original Blend Medium Roast Pod,Pod ,2025,https://storage.googleapis.com/coffee-aysa2025/Dunkin%E2%80%99%20Original%20Blend%20%E2%80%93%20Ground%20(30%20oz).jpeg,$6.92,$8.49,22.70%
kroger,Dunkin' French Vanilla Flavored Pod,Pod ,2025,https://storage.googleapis.com/coffee-aysa2025/Dunkin%E2%80%99%20Original%20Blend%20%E2%80%93%20Ground%20(30%20oz).jpeg,$6.92,$8.49,22.70%
kroger,Dunkin' Hazelnut Flavored Pod,Pod ,2025,https://storage.googleapis.com/coffee-aysa2025/Dunkin%E2%80%99%20Original%20Blend%20%E2%80%93%20Ground%20(30%20oz).jpeg,$6.92,$8.49,22.70%
kroger,Dunkin' Original Blend Medium Roast Pod,Pod ,2025,https://storage.googleapis.com/coffee-aysa2025/Dunkin%E2%80%99%20Original%20Blend%20%E2%80%93%20Ground%20(30%20oz).jpeg,$13.03,$15.99,22.70%
kroger,Peet's Major Dickason's Blend Dark Roast Ground,Ground,2025,https://storage.googleapis.com/coffee-aysa2025/Major%20Dickason%E2%80%99s%20Blend%20%E2%80%93%20Ground%20(10.5%20oz).jpeg,$8.55,$10.49,22.70%
kroger,Peet's French Roast Dark Roast Ground,Ground,2025,https://storage.googleapis.com/coffee-aysa2025/Peet's%20Big%20Bang%20%E2%80%93%20K-Cup%20Pods%20(22%20ct).jpeg,$8.55,$10.49,22.70%
kroger,Peet's Big Bang Medium Roast Ground,Ground,2025,https://storage.googleapis.com/coffee-aysa2025/Peet's%20Big%20Bang%20%E2%80%93%20K-Cup%20Pods%20(22%20ct).jpeg,$8.55,$10.49,22.70%
kroger,Peet's House Blend Ground Medium Roast Ground,Ground,2025,https://storage.googleapis.com/coffee-aysa2025/Seattle%E2%80%99s%20Best%20%E2%80%93%20K-Cup%20Pods%20(12%20ct).jpeg,$8.55,$10.49,22.70%
kroger,Peet's Decaf House Blend Decaf Ground,Decaf  ,2025,https://storage.googleapis.com/coffee-aysa2025/Seattle%E2%80%99s%20Best%20%E2%80%93%20K-Cup%20Pods%20(12%20ct).jpeg,$8.55,$10.49,22.70%
kroger,Peet's Organic Alameda Morning Light Roast Ground,Ground,2025,https://storage.googleapis.com/coffee-aysa2025/Peet's%20Organic%20Alameda%20Blend%20%E2%80%93%20Ground%20(10.5%20oz).jpeg,$8.55,$10.49,22.70%
kroger,Peet's Major Dickason's Blend Dark Roast Pod,Pod ,2025,https://storage.googleapis.com/coffee-aysa2025/Peet's%20Big%20Bang%20%E2%80%93%20K-Cup%20Pods%20(22%20ct).jpeg,$8.14,$9.99,22.70%
kroger,Peet's French Roast Dark Roast Pod,Pod ,2025,https://storage.googleapis.com/coffee-aysa2025/Peet's%20Big%20Bang%20%E2%80%93%20K-Cup%20Pods%20(22%20ct).jpeg,$8.14,$9.99,22.70%
kroger,Peet's Café Domingo Medium Roast Pod,Pod ,2025,https://storage.googleapis.com/coffee-aysa2025/Peet's%20Big%20Bang%20%E2%80%93%20K-Cup%20Pods%20(22%20ct).jpeg,$8.14,$9.99,22.70%
kroger,Peet's Espresso Forte Espresso Pod,Espresso ,2025,https://storage.googleapis.com/coffee-aysa2025/Peet's%20Big%20Bang%20%E2%80%93%20K-Cup%20Pods%20(22%20ct).jpeg,$8.14,$9.99,22.70%
kroger,Nescafé Taster's Choice House Blend Instant Coffee,Instant ,2025,https://storage.googleapis.com/coffee-aysa2025/Nescafe%CC%81%20Taster%E2%80%99s%20Choice%20%E2%80%93%20Classic%20(8%20oz%20jar).jpeg,$6.52,$7.99,22.70%
kroger,Nescafé Taster's Choice French Roast Instant Coffee,Instant ,2025,https://storage.googleapis.com/coffee-aysa2025/Nescafe%CC%81%20Taster%E2%80%99s%20Choice%20%E2%80%93%20Classic%20(8%20oz%20jar).jpeg,$6.52,$7.99,22.70%
kroger,Nescafé Taster's Choice Decaf Decaf Instant Coffee,Decaf ,2025,https://storage.googleapis.com/coffee-aysa2025/Nescafe%CC%81%20Taster%E2%80%99s%20Choice%20%E2%80%93%20Decaf%20(8%20oz%20jar).jpeg,$6.52,$7.99,22.70%
kroger,Nescafé Clásico Instant Coffee,Instant ,2025,https://storage.googleapis.com/coffee-aysa2025/Nescafe%CC%81%20Taster%E2%80%99s%20Choice%20%E2%80%93%20Classic%20(8%20oz%20jar).jpeg,$5.70,$6.99,22.70%
kroger,Nescafé Clásico Decaf Decaf Instant Coffee,Instant ,2025,https://storage.googleapis.com/coffee-aysa2025/Nescafe%CC%81%20Taster%E2%80%99s%20Choice%20%E2%80%93%20Decaf%20(8%20oz%20jar).jpeg,$5.70,$6.99,22.70%
kroger,Nescafé Gold Blend Premium Instant Coffee,Instant ,2025,https://storage.googleapis.com/coffee-aysa2025/Nescafe%CC%81%20Taster%E2%80%99s%20Choice%20%E2%80%93%20Decaf%20(8%20oz%20jar).jpeg,$4.88,$5.99,22.70%
kroger,Nescafé Gold Espresso Premium Espresso Instant,Espresso  ,2025,https://storage.googleapis.com/coffee-aysa2025/Nescafe%CC%81%20Ice%20Roast%20%E2%80%93%20Cold%20Brew%20Instant%20(8%20oz).jpeg,$4.88,$5.99,22.70%
kroger,Nescafé Cold Brew Concentrate Cold Brew,Ready-to-Drink,2025,https://storage.googleapis.com/coffee-aysa2025/Nescafe%CC%81%20Ice%20Roast%20%E2%80%93%20Cold%20Brew%20Instant%20(8%20oz).jpeg,$4.88,$5.99,22.70%
kroger,Nescafé Ready-to-Drink Mocha Mocha,Ready-to-Drink,2025,https://storage.googleapis.com/coffee-aysa2025/Nescafe%CC%81%20Ice%20Roast%20%E2%80%93%20Cold%20Brew%20Instant%20(8%20oz).jpeg,$1.87,$2.29,22.70%
kroger,Nescafé Ready-to-Drink Vanilla RTD Coffee,Ready-to-Drink,2025,https://storage.googleapis.com/coffee-aysa2025/Nescafe%CC%81%20Ice%20Roast%20%E2%80%93%20Cold%20Brew%20Instant%20(8%20oz).jpeg,$1.87,$2.29,22.70%
kroger,The Organic Coffee Co. French Roast Dark Roast Ground,Ground,2025,https://storage.googleapis.com/coffee-aysa2025/The%20Organic%20Coffee%20Co.%20French%20Roast%20%E2%80%93%20Ground%2012%20oz.jpeg,$7.73,$9.49,22.70%
kroger,The Organic Coffee Co. Breakfast Blend Medium Roast Ground,Ground,2025,https://storage.googleapis.com/coffee-aysa2025/The%20Organic%20Coffee%20Co.%20Breakfast%20Blend%20%E2%80%93%20Ground%2012%20oz.jpeg,$7.73,$9.49,22.70%
kroger,The Organic Coffee Co. Hurricane Espresso Espresso Roast Ground,Ground,2025,https://storage.googleapis.com/coffee-aysa2025/The%20Organic%20Coffee%20Co.%20Hurricane%20Espresso%20%E2%80%93%20Ground%2012%20oz.jpeg,$7.73,$9.49,22.70%
kroger,The Organic Coffee Co. Java Love Medium Roast Ground,Ground,2025,https://storage.googleapis.com/coffee-aysa2025/The%20Organic%20Coffee%20Co.%20French%20Roast%20%E2%80%93%20Ground%2012%20oz.jpeg,$7.73,$9.49,22.70%
kroger,The Organic Coffee Co. Gorilla Decaf Decaf Ground,Decaf  ,2025,https://storage.googleapis.com/coffee-aysa2025/The%20Organic%20Coffee%20Co.%20Gorilla%20Decaf%20%E2%80%93%20Ground%2012%20oz.jpeg,$7.73,$9.49,22.70%
kroger,The Organic Coffee Co. French Roast Dark Roast Bean,Whole Bean,2025,https://storage.googleapis.com/coffee-aysa2025/The%20Organic%20Coffee%20Co.%20French%20Roast%20%E2%80%93%20Ground%2012%20oz.jpeg,$8.55,$10.49,22.70%
kroger,The Organic Coffee Co. Breakfast Blend Medium Roast Bean,Whole Bean,2025,https://storage.googleapis.com/coffee-aysa2025/The%20Organic%20Coffee%20Co.%20Breakfast%20Blend%20%E2%80%93%20Ground%2012%20oz.jpeg,$8.55,$10.49,22.70%
kroger,The Organic Coffee Co. Java Love Medium Roast Bean,Whole Bean,2025,https://storage.googleapis.com/coffee-aysa2025/The%20Organic%20Coffee%20Co.%20Java%20Love%20%E2%80%93%20Ground%2012%20oz.jpeg,$8.55,$10.49,22.70%
kroger,The Organic Coffee Co. French Roast Pod Coffee,Pod ,2025,https://storage.googleapis.com/coffee-aysa2025/The%20Organic%20Coffee%20Co.%20French%20Roast%20%E2%80%93%20Ground%2012%20oz.jpeg,$7.33,$8.99,22.70%
kroger,The Organic Coffee Co. Breakfast Blend Pod Coffee,Pod ,2025,https://storage.googleapis.com/coffee-aysa2025/The%20Organic%20Coffee%20Co.%20Breakfast%20Blend%20%E2%80%93%20Ground%2012%20oz.jpeg,$7.33,$8.99,22.70%
kroger,Maxwell House Original Roast Medium Roast Ground,Ground,2025,https://storage.googleapis.com/coffee-aysa2025/Maxwell%20House%20Original%20Roast%20%E2%80%93%20Ground%2011.3%20oz.jpeg,$8.14,$9.99,22.70%
kroger,Maxwell House Breakfast Blend Light Roast Ground,Ground,2025,https://storage.googleapis.com/coffee-aysa2025/Maxwell%20House%20Breakfast%20Blend%20%E2%80%93%20Ground%2011.3%20oz.jpeg,$7.33,$8.99,22.70%
kroger,Maxwell House French Roast Dark Roast Ground,Ground,2025,https://storage.googleapis.com/coffee-aysa2025/Maxwell%20House%20Breakfast%20Blend%20%E2%80%93%20Ground%2011.3%20oz.jpeg,$7.33,$8.99,22.70%
kroger,Maxwell House House Blend Medium Roast Ground,Ground,2025,https://storage.googleapis.com/coffee-aysa2025/Maxwell%20House%20Breakfast%20Blend%20%E2%80%93%20Ground%2011.3%20oz.jpeg,$7.73,$9.49,22.70%
kroger,Maxwell House Decaf Decaf Ground,Decaf ,2025,https://storage.googleapis.com/coffee-aysa2025/Maxwell%20House%20Original%20Roast%20%E2%80%93%20Ground%2011.3%20oz.jpeg,$7.33,$8.99,22.70%
kroger,Maxwell House Instant Coffee,Instant ,2025,https://storage.googleapis.com/coffee-aysa2025/Maxwell%20House%20Original%20Roast%20%E2%80%93%20Ground%2011.3%20oz.jpeg,$4.88,$5.99,22.70%
kroger,Maxwell House Instant Coffee,Instant ,2025,https://storage.googleapis.com/coffee-aysa2025/Maxwell%20House%20Original%20Roast%20%E2%80%93%20Ground%2011.3%20oz.jpeg,$4.88,$5.99,22.70%
kroger,Maxwell House Original Roast Medium Roast Pod,Pod ,2025,https://storage.googleapis.com/coffee-aysa2025/Maxwell%20House%20Original%20Roast%20%E2%80%93%20Ground%2011.3%20oz.jpeg,$6.51,$7.99,22.70%
kroger,Maxwell House Breakfast Blend Light Roast Pod,Pod ,2025,https://storage.googleapis.com/coffee-aysa2025/Maxwell%20House%20Original%20Roast%20%E2%80%93%20Ground%2011.3%20oz.jpeg,$6.51,$7.99,22.70%
kroger,Maxwell House House Blend Medium Roast Pod,Pod ,2025,https://storage.googleapis.com/coffee-aysa2025/Maxwell%20House%20Original%20Roast%20%E2%80%93%20Ground%2011.3%20oz.jpeg,$11.40,$13.99,22.70%
Amazon ,Lavazza Espresso Medium Roast Whole Bean,Whole Bean,2025,https://storage.googleapis.com/coffee-aysa2025/Lavazza%20Espresso%20Whole%20Bean%20Medium%20Roast%202.2%20lb.jpeg,$12.94,$17.98,28.00%
Amazon ,Lavazza Super Crema Medium Espresso Whole Bean,Whole Bean,2025,https://storage.googleapis.com/coffee-aysa2025/Lavazza%20Super%20Crema%20Whole%20Bean%20Medium%20Espresso%202.2%20lb.jpeg,$18.94,$26.49,28.00%
Amazon ,Lavazza Espresso Barista Gran Crema Whole Bean,Whole Bean,2025,https://storage.googleapis.com/coffee-aysa2025/Lavazza%20Espresso%20Barista%20Gran%20Crema%20Whole%20Bean%202.2%20lb.jpeg,$14.27,$20.99,32.00%
Amazon ,Lavazza Dolcevita Classico Ground Coffee,Ground ,2025,https://storage.googleapis.com/coffee-aysa2025/Lavazza%20Dolcevita%20Classico%20Ground%2012%20oz.jpeg,$5.74,$7.97,28.00%
Amazon ,Lavazza House Blend Perfetto Ground Coffee,Ground ,2025,https://storage.googleapis.com/coffee-aysa2025/Lavazza%20House%20Blend%20Perfetto%20Ground%2012%20oz.jpeg,$6.24,$8.67,28.00%
Amazon ,Lavazza Italian Roast Ground Coffee,Ground ,2025,https://storage.googleapis.com/coffee-aysa2025/Lavazza%20Italian%20Roast%20Ground%2012%20oz.jpeg,$6.47,$8.99,28.00%
Amazon ,Lavazza Costiera Gran Aroma Ground Coffee,Ground ,2025,https://storage.googleapis.com/coffee-aysa2025/Lavazza%20Qualita%CC%80%20Rossa%20Ground%208.8%20oz.png,$7.78,$10.79,28.00%
Amazon ,Lavazza Qualità Rossa Ground Coffee,Ground ,2025,https://storage.googleapis.com/coffee-aysa2025/Lavazza%20Qualita%CC%80%20Rossa%20Ground%208.8%20oz.png,$8.45,$11.74,28.00%
Amazon ,Lavazza Qualità Oro Ground Coffee,Ground ,2025,https://storage.googleapis.com/coffee-aysa2025/Lavazza%20Qualita%CC%80%20Rossa%20Ground%208.8%20oz.png,$18.22,$25.30,28.00%
Amazon ,Lavazza Espresso Ground Coffee,Ground ,2025,https://storage.googleapis.com/coffee-aysa2025/Lavazza%20Espresso%20Ground%2020%20oz.jpeg,$12.20,$16.96,28.00%
Amazon ,Lavazza Blue Single Espresso Top Class Capsule,Capsule,2025,https://storage.googleapis.com/coffee-aysa2025/Lavazza%20Blue%20Espresso%20Intenso%20K-Cup%20Pods%2010%20ct.jpeg,$34.76,$53.49,35.00%
Amazon ,Lavazza Expert Gran Aroma Capsule,Capsule,2025,https://storage.googleapis.com/coffee-aysa2025/Lavazza%20Blue%20Espresso%20Intenso%20K-Cup%20Pods%2010%20ct.jpeg,$19.49,$29.99,35.00%
Amazon ,Lavazza Classico Pod Coffee,Pod ,2025,https://storage.googleapis.com/coffee-aysa2025/Lavazza%20Blue%20Espresso%20Intenso%20K-Cup%20Pods%2010%20ct.jpeg,$10.49,$14.99,30.00%
Amazon ,Lavazza Italian Roast Pod Coffee,Pod ,2025,https://storage.googleapis.com/coffee-aysa2025/Lavazza%20Blue%20Espresso%20Intenso%20K-Cup%20Pods%2010%20ct.jpeg,$26.46,$37.80,30.00%
Amazon ,Lavazza Super Crema Whole Been Coffee,Whole Been ,2025,https://storage.googleapis.com/coffee-aysa2025/Lavazza%20Super%20Crema%20Whole%20Bean%20Medium%20Espresso%202.2%20lb.jpeg,$33.12,$46.00,28.00%
Amazon ,Lavazza Crema e Gusto Whole Been Coffee,Whole Been ,2025,https://storage.googleapis.com/coffee-aysa2025/Lavazza%20Crema%20e%20Gusto%20Whole%20Bean%2012%20oz.jpeg,$16.21,$22.53,28.00%
Amazon ,Lavazza Gran Riserva Whole Been Coffee,Whole Been ,2025,https://storage.googleapis.com/coffee-aysa2025/Lavazza%20Crema%20e%20Gusto%20Whole%20Bean%2012%20oz.jpeg,$23.66,$32.99,28.00%
Amazon ,Illy Classico Whole Been Coffee,Whole Been ,2025,https://storage.googleapis.com/coffee-aysa2025/Illy%20Classico%20Whole%20Bean%208.8%20oz.jpeg,$10.02,$13.82,27.50%
Amazon ,Illy Intens Whole Been Coffee,Whole Been ,2025,https://storage.googleapis.com/coffee-aysa2025/Illy%20Intenso%20Whole%20Bean%208.8%20oz.jpeg,$11.07,$15.99,30.80%
Amazon ,Illy Decaf Whole Been Coffee,Whole Been ,2025,https://storage.googleapis.com/coffee-aysa2025/Illy%20Decaf%20Whole%20Bean%208.8%20oz.jpeg,$10.02,$13.82,27.50%
Amazon ,Illy Classico Ground Coffee,Ground ,2025,https://storage.googleapis.com/coffee-aysa2025/Illy%20Classico%20K-Cup%2010-ct.jpeg,$8.70,$11.99,27.50%
Amazon ,Illy Intenso Ground Coffee,Ground ,2025,https://storage.googleapis.com/coffee-aysa2025/Illy%20Intenso%20Whole%20Bean%208.8%20oz.jpeg,$8.70,$11.99,27.50%
Amazon ,Illy Classico Pod Coffee,Pod ,2025,https://storage.googleapis.com/coffee-aysa2025/Illy%20Classico%20Whole%20Bean%208.8%20oz.jpeg,$7.63,$10.19,25.10%
Amazon ,Illy Intenso Pod Coffee,Pod ,2025,https://storage.googleapis.com/coffee-aysa2025/Illy%20Intenso%20Whole%20Bean%208.8%20oz.jpeg,$20.04,$27.22,26.40%
Amazon ,Illy iperEspresso Classico Capsule,Capsule,2025,https://storage.googleapis.com/coffee-aysa2025/Illy%20iperEspresso%20Classico%20Capsule%2021-ct.jpeg,$8.61,$11.69,26.30%
