Brand,Product Name,Product Type,Category,Gender,Production Year,Profit Margin,Profit Made,Release Price,Wholesale Price,Link to Product Pictures
Ge Appliances,24.7 Cu. Ft. Refrigerator French Door,Refrigerators,Refrigerators,,2023,22.00%,$549.78,"$2,499.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Ge%2023.8%20Cu.%20Ft.%20French-Door%20Refrigerator.Jpeg
Ge Appliances,20.9 Cu. Ft. Refrigerator Bottom-Freezer,Refrigerators,Refrigerators,,2023,21.00%,$314.79,"$1,499.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Ge%2021.9%20Cu.%20Ft.%20Bottom-Freezer%20Refrigerator.Jpeg
Ge Appliances,27.8 Cu. Ft. Smart Refrigerator 4-Door French Door,Refrigerators,Refrigerators,,2022,23.00%,$873.77,"$3,799.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Ge%2025.3%20Cu.%20Ft.%20Side-By-Side%20Refrigerator.Jpeg
Ge Appliances,25.1 Cu. Ft. Refrigerator Side-By-Side,Refrigerators,Refrigerators,,2022,22.00%,$615.78,"$2,799.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Ge%2027.0%20Cu.%20Ft.%20French-Door%20Refrigerator.Jpeg
Ge Appliances,21.9 Cu. Ft. Refrigerator Bottom-Freezer,Refrigerators,Refrigerators,,2022,21.00%,$419.79,"$1,999.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Ge%2022.2%20Cu.%20Ft.%20Counter-Depth%20Side-By-Side%20Refrigerator.Jpeg
Ge Appliances,23.1 Cu. Ft. R Refrigerator French Door,Refrigerators,Refrigerators,,2022,22.00%,$593.78,"$2,699.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Ge%2023.8%20Cu.%20Ft.%20French-Door%20Refrigerator.Jpeg
Ge Appliances,24.6 Cu. Ft. Refrigerator Side-By-Side,Refrigerators,Refrigerators,,2022,23.00%,$551.77,"$2,399.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Ge%2021.9%20Cu.%20Ft.%20Bottom-Freezer%20Refrigerator.Jpeg
Ge Appliances,22.2 Cu. Ft. Counter-Depth Refrigerator French Door,Refrigerators,Refrigerators,,2021,23.00%,$735.77,"$3,199.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Ge%2025.3%20Cu.%20Ft.%20Side-By-Side%20Refrigerator.Jpeg
Ge Appliances,27.8 Cu. Ft. Refrigerator French Door,Refrigerators,Refrigerators,,2021,22.00%,$615.78,"$2,799.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Ge%2027.0%20Cu.%20Ft.%20French-Door%20Refrigerator.Jpeg
Ge Appliances,25.1 Cu. Ft. Refrigerator Side-By-Side,Refrigerators,Refrigerators,,2021,22.00%,$571.78,"$2,599.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Ge%2022.2%20Cu.%20Ft.%20Counter-Depth%20Side-By-Side%20Refrigerator.Jpeg
Ge Appliances,20.8 Cu. Ft. Refrigerator Bottom-Freezer,Refrigerators,Refrigerators,,2021,21.00%,$377.79,"$1,799.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Ge%2023.8%20Cu.%20Ft.%20French-Door%20Refrigerator.Jpeg
Ge Appliances,23.8 Cu. Ft. Refrigerator French Door,Refrigerators,Refrigerators,,2021,22.00%,$549.78,"$2,499.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Ge%2021.9%20Cu.%20Ft.%20Bottom-Freezer%20Refrigerator.Jpeg
Kitchenaid,27-Cu Ft Refrigerator With Ice Maker French Door,Refrigerators,Refrigerators,,2025,32.50%,"$1,072.18","$3,299.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Kitchenaid%2027-Cu%20Ft%20French%20Door%20Refrigerator%20With%20Ice%20Maker.Jpeg
Kitchenaid,25.2 Cu. Ft. Refrigerator In Stainless Steel French Door,Refrigerators,Refrigerators,,2025,29.40%,$764.11,"$2,599.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Kitchenaid%2025.2%20Cu.%20Ft.%20French%20Door%20Refrigerator%20In%20Stainless%20Steel.Jpeg
Kitchenaid,25 Cu. Ft. Refrigerator In Printshield Black Stainless French Door,Refrigerators,Refrigerators,,2025,29.40%,$793.51,"$2,699.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Kitchenaid%2025%20Cu.%20Ft.%20French%20Door%20Refrigerator%20In%20Printshield%20Black%20Stainless.Jpeg
Kitchenaid,"24"" Glass Doorrefrigerator Undercounter",Refrigerators,Refrigerators,,2025,29.40%,$646.51,"$2,199.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Kitchenaid%2024%22%20Undercounter%20Refrigerator%20With%20Glass%20Door.Jpeg
Kitchenaid,20 Cu. Ft. Mount Refrigerator Built-In Bottom-Freezer,Refrigerators,Refrigerators,,2025,33.00%,"$2,639.67","$7,999.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Kitchenaid%2020%20Cu.%20Ft.%20Built-In%20Bottom%20Mount%20Refrigerator.Jpeg
Kitchenaid,27-Cu Ft Refrigerator With Ice Maker French Door,Refrigerators,Refrigerators,,2024,30.00%,$959.70,"$3,199.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Kitchenaid%2027-Cu%20Ft%20French%20Door%20Refrigerator%20With%20Ice%20Maker.Jpeg
Kitchenaid,25.2 Cu. Ft. Refrigerator In Stainless Steel French Door,Refrigerators,Refrigerators,,2024,29.00%,$724.71,"$2,499.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Kitchenaid%2025.2%20Cu.%20Ft.%20French%20Door%20Refrigerator%20In%20Stainless%20Steel.Jpeg
Kitchenaid,25 Cu. Ft. Refrigerator In Printshield Black Stainless French Door,Refrigerators,Refrigerators,,2024,29.00%,$753.71,"$2,599.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Kitchenaid%2025%20Cu.%20Ft.%20French%20Door%20Refrigerator%20In%20Printshield%20Black%20Stainless.Jpeg
Kitchenaid,"24"" Glass Door Refrigerator Undercounter",Refrigerators,Refrigerators,,2024,29.00%,$608.71,"$2,099.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Kitchenaid%2024%22%20Undercounter%20Refrigerator%20With%20Glass%20Door.Jpeg
Kitchenaid,20 Cu. Ft. Mount Refrigerator Built-In Bottom-Freezer,Refrigerators,Refrigerators,,2024,33.00%,"$2,606.67","$7,899.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Kitchenaid%2020%20Cu.%20Ft.%20Built-In%20Bottom%20Mount%20Refrigerator.Jpeg
Kitchenaid,27-Cu Ft Refrigerator With Ice Maker French Door,Refrigerators,Refrigerators,,2023,32.00%,$991.68,"$3,099.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Kitchenaid%2027-Cu%20Ft%20French%20Door%20Refrigerator%20With%20Ice%20Maker.Jpeg
Kitchenaid,25.2 Cu. Ft. Refrigerator In Stainless Steel French Door,Refrigerators,Refrigerators,,2023,29.00%,$695.71,"$2,399.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Kitchenaid%2025.2%20Cu.%20Ft.%20French%20Door%20Refrigerator%20In%20Stainless%20Steel.Jpeg
Kitchenaid,25 Cu. Ft. Refrigerator In Printshield Black Stainless French Door,Refrigerators,Refrigerators,,2023,29.00%,$724.71,"$2,499.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Kitchenaid%2025%20Cu.%20Ft.%20French%20Door%20Refrigerator%20In%20Printshield%20Black%20Stainless.Jpeg
Kitchenaid,"24"" Glass Door Refrigerator Undercounter",Refrigerators,Refrigerators,,2023,29.00%,$579.71,"$1,999.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Kitchenaid%2024%22%20Undercounter%20Refrigerator%20With%20Glass%20Door.Jpeg
Kitchenaid,20 Cu. Ft. Mount Refrigerator Built-In Bottom-Freezer,Refrigerators,Refrigerators,,2023,33.40%,"$2,604.87","$7,799.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Kitchenaid%2020%20Cu.%20Ft.%20Built-In%20Bottom%20Mount%20Refrigerator.Jpeg
Kitchenaid,27-Cu Ft Refrigerator With Ice Maker French Door,Refrigerators,Refrigerators,,2022,29.00%,$869.71,"$2,999.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Kitchenaid%2027-Cu%20Ft%20French%20Door%20Refrigerator%20With%20Ice%20Maker.Jpeg
Kitchenaid,25.2 Cu. Ft. Refrigerator In Stainless Steel French Door,Refrigerators,Refrigerators,,2022,29.00%,$666.71,"$2,299.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Kitchenaid%2025.2%20Cu.%20Ft.%20French%20Door%20Refrigerator%20In%20Stainless%20Steel.Jpeg
Kitchenaid,25 Cu. Ft. Refrigerator In Printshield Black Stainless French Door,Refrigerators,Refrigerators,,2022,29.00%,$695.71,"$2,399.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Kitchenaid%2025%20Cu.%20Ft.%20French%20Door%20Refrigerator%20In%20Printshield%20Black%20Stainless.Jpeg
Kitchenaid,"24"" Glass Door Refrigerator Undercounter",Refrigerators,Refrigerators,,2022,28.00%,$531.72,"$1,899.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Kitchenaid%2024%22%20Undercounter%20Refrigerator%20With%20Glass%20Door.Jpeg
Kitchenaid,20 Cu. Ft. Mount Refrigerator Built-In Bottom-Freezer,Refrigerators,Refrigerators,,2022,33.00%,"$2,540.67","$7,699.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Kitchenaid%2020%20Cu.%20Ft.%20Built-In%20Bottom%20Mount%20Refrigerator.Jpeg
Kitchenaid,27-Cu Ft Refrigerator With Ice Maker French Door,Refrigerators,Refrigerators,,2021,29.00%,$840.71,"$2,899.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Kitchenaid%2027-Cu%20Ft%20French%20Door%20Refrigerator%20With%20Ice%20Maker.Jpeg
Kitchenaid,25.2 Cu. Ft. Refrigerator In Stainless Steel French Door,Refrigerators,Refrigerators,,2021,29.00%,$637.71,"$2,199.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Kitchenaid%2025.2%20Cu.%20Ft.%20French%20Door%20Refrigerator%20In%20Stainless%20Steel.Jpeg
Kitchenaid,25 Cu. Ft. Refrigerator In Printshield Black Stainless French Door,Refrigerators,Refrigerators,,2021,29.00%,$666.71,"$2,299.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Kitchenaid%2025%20Cu.%20Ft.%20French%20Door%20Refrigerator%20In%20Printshield%20Black%20Stainless.Jpeg
Kitchenaid,"24"" Glass Door Refrigerator Undercounter",Refrigerators,Refrigerators,,2021,28.00%,$503.72,"$1,799.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Kitchenaid%2024%22%20Undercounter%20Refrigerator%20With%20Glass%20Door.Jpeg
Kitchenaid,20 Cu. Ft. Mount Refrigerator Built-In Bottom-Freezer,Refrigerators,Refrigerators,,2021,34.00%,"$2,583.66","$7,599.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Kitchenaid%2020%20Cu.%20Ft.%20Built-In%20Bottom%20Mount%20Refrigerator.Jpeg
Frigidaire,25.6-Cu Ft Refrigerator With Ice Maker Side-By-Side,Refrigerators,Refrigerators,,2025,32.00%,$528.00,"$1,649.99",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Frigidaire%2025.6-Cu%20Ft%20Side-By-Side%20Refrigerator%20With%20Ice%20Maker.Jpeg
Frigidaire,Gallery 26 Cu. Ft. Standard Depth Refrigerator Side-By-Side,Refrigerators,Refrigerators,,2025,32.50%,$536.25,"$1,649.99",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Frigidaire%20Gallery%2026%20Cu.%20Ft.%20Standard%20Depth%20Side%20By%20Side%20Refrigerator.Jpeg
Frigidaire,Gallery 21.7 Cu. Ft. Counter-Depth Refrigerator French Door,Refrigerators,Refrigerators,,2025,33.00%,$824.67,"$2,499.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Frigidaire%20Gallery%2021.7%20Cu.%20Ft.%20Counter-Depth%20French%20Door%20Refrigerator.Jpeg
Frigidaire,7.5 Cubic-Foot Refrigerator With Platinum Design Top-Freezer,Refrigerators,Refrigerators,,2025,19.00%,$94.81,$499.00,,Https://Storage.Cloud.Google.Com/Refrigerator-25/Frigidaire%207.5%20Cubic-Foot%20Top-Freezer%20Refrigerator%20With%20Platinum%20Design.Jpeg
Frigidaire,18.3-Cubic-Foot Refrigerator Top-Freezer,Refrigerators,Refrigerators,,2025,19.00%,$170.81,$899.00,,Https://Storage.Cloud.Google.Com/Refrigerator-25/Frigidaire%2018.3-Cubic-Foot%20Top-Freezer%20Refrigerator.Jpeg
Frigidaire,25.6-Cu Ft. Refrigerator With Ice Maker Side-By-Side,Refrigerators,Refrigerators,,2024,32.00%,$512.00,"$1,599.99",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Frigidaire%2025.6-Cu%20Ft%20Side-By-Side%20Refrigerator%20With%20Ice%20Maker.Jpeg
Frigidaire,Gallery 26 Cu. Ft. Standard Depth Refrigerator Side-By-Side,Refrigerators,Refrigerators,,2024,32.00%,$512.00,"$1,599.99",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Frigidaire%20Gallery%2026%20Cu.%20Ft.%20Standard%20Depth%20Side%20By%20Side%20Refrigerator.Jpeg
Frigidaire,Gallery 21.7 Cu. Ft. Counter-Depth Refrigerator French Door,Refrigerators,Refrigerators,,2024,33.00%,$791.67,"$2,399.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Frigidaire%20Gallery%2021.7%20Cu.%20Ft.%20Counter-Depth%20French%20Door%20Refrigerator.Jpeg
Frigidaire,7.5 Cubic-Foot Refrigerator With Platinum Design Top-Freezer,Refrigerators,Refrigerators,,2024,19.00%,$91.01,$479.00,,Https://Storage.Cloud.Google.Com/Refrigerator-25/Frigidaire%207.5%20Cubic-Foot%20Top-Freezer%20Refrigerator%20With%20Platinum%20Design.Jpeg
Frigidaire,18.3-Cubic-Foot Refrigerator Top-Freezer,Refrigerators,Refrigerators,,2024,19.00%,$161.31,$849.00,,Https://Storage.Cloud.Google.Com/Refrigerator-25/Frigidaire%2018.3-Cubic-Foot%20Top-Freezer%20Refrigerator.Jpeg
Frigidaire,25.6-Cu Ft Refrigerator With Ice Maker Side-By-Side,Refrigerators,Refrigerators,,2023,32.00%,$496.00,"$1,549.99",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Frigidaire%2025.6-Cu%20Ft%20Side-By-Side%20Refrigerator%20With%20Ice%20Maker.Jpeg
Frigidaire,Gallery 26 Cu. Ft. Standard Depth Refrigerator Side-By-Side,Refrigerators,Refrigerators,,2023,32.00%,$496.00,"$1,549.99",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Frigidaire%20Gallery%2026%20Cu.%20Ft.%20Standard%20Depth%20Side%20By%20Side%20Refrigerator.Jpeg
Frigidaire,Gallery 21.7 Cu. Ft. Counter-Depth Refrigerator French Door,Refrigerators,Refrigerators,,2023,33.00%,$758.67,"$2,299.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Frigidaire%20Gallery%2021.7%20Cu.%20Ft.%20Counter-Depth%20French%20Door%20Refrigerator.Jpeg
Frigidaire,7.5 Cubic-Foot Refrigerator With Platinum Design Top-Freezer,Refrigerators,Refrigerators,,2023,19.00%,$87.21,$459.00,,Https://Storage.Cloud.Google.Com/Refrigerator-25/Frigidaire%207.5%20Cubic-Foot%20Top-Freezer%20Refrigerator%20With%20Platinum%20Design.Jpeg
Frigidaire,18.3-Cubic-Foot Refrigerator Top-Freezer,Refrigerators,Refrigerators,,2023,19.00%,$151.81,$799.00,,Https://Storage.Cloud.Google.Com/Refrigerator-25/Frigidaire%2018.3-Cubic-Foot%20Top-Freezer%20Refrigerator.Jpeg
Frigidaire,25.6-Cu Ft. Refrigerator With Ice Maker Side-By-Side,Refrigerators,Refrigerators,,2022,32.00%,$480.00,"$1,499.99",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Frigidaire%2025.6-Cu%20Ft%20Side-By-Side%20Refrigerator%20With%20Ice%20Maker.Jpeg
Frigidaire,Gallery 26 Cu. Ft. Standard Depth Refrigerator Side-By-Side,Refrigerators,Refrigerators,,2022,32.00%,$480.00,"$1,499.99",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Frigidaire%20Gallery%2026%20Cu.%20Ft.%20Standard%20Depth%20Side%20By%20Side%20Refrigerator.Jpeg
Frigidaire,Gallery 21.7 Cu. Ft. Counter-Depth Refrigerator French Door,Refrigerators,Refrigerators,,2022,34.00%,$747.66,"$2,199.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Frigidaire%20Gallery%2021.7%20Cu.%20Ft.%20Counter-Depth%20French%20Door%20Refrigerator.Jpeg
Frigidaire,7.5 Cubic-Foot Refrigerator With Platinum Design Top-Freezer,Refrigerators,Refrigerators,,2022,19.00%,$83.41,$439.00,,Https://Storage.Cloud.Google.Com/Refrigerator-25/Frigidaire%207.5%20Cubic-Foot%20Top-Freezer%20Refrigerator%20With%20Platinum%20Design.Jpeg
Frigidaire,18.3-Cubic-Foot Refrigerator Top-Freezer,Refrigerators,Refrigerators,,2022,19.00%,$142.31,$749.00,,Https://Storage.Cloud.Google.Com/Refrigerator-25/Frigidaire%2018.3-Cubic-Foot%20Top-Freezer%20Refrigerator.Jpeg
Frigidaire,25.6-Cu Ft. Refrigerator With Ice Maker Side-By-Side,Refrigerators,Refrigerators,,2021,32.00%,$464.00,"$1,449.99",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Frigidaire%2025.6-Cu%20Ft%20Side-By-Side%20Refrigerator%20With%20Ice%20Maker.Jpeg
Frigidaire,Gallery 26 Cu. Ft. Standard Depth Refrigerator Side-By-Side,Refrigerators,Refrigerators,,2021,32.00%,$464.00,"$1,449.99",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Frigidaire%20Gallery%2026%20Cu.%20Ft.%20Standard%20Depth%20Side%20By%20Side%20Refrigerator.Jpeg
Frigidaire,Gallery 21.7 Cu. Ft. Counter-Depth Refrigerator French Door,Refrigerators,Refrigerators,,2021,32.50%,$682.18,"$2,099.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Frigidaire%20Gallery%2021.7%20Cu.%20Ft.%20Counter-Depth%20French%20Door%20Refrigerator.Jpeg
Frigidaire,7.5 Cubic-Foot Refrigerator With Platinum Design Top-Freezer,Refrigerators,Refrigerators,,2021,19.00%,$79.61,$419.00,,Https://Storage.Cloud.Google.Com/Refrigerator-25/Frigidaire%207.5%20Cubic-Foot%20Top-Freezer%20Refrigerator%20With%20Platinum%20Design.Jpeg
Frigidaire,18.3-Cubic-Foot Refrigerator Top-Freezer,Refrigerators,Refrigerators,,2021,19.00%,$132.81,$699.00,,Https://Storage.Cloud.Google.Com/Refrigerator-25/Frigidaire%2018.3-Cubic-Foot%20Top-Freezer%20Refrigerator.Jpeg
Bosch,100 Series French Mount Refrigerator French Door,Refrigerators,Refrigerators,,2025,26.14%,$653.50,"$2,500.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Bosch%20100%20Series%20French%20Door%20Bottom%20Mount%20Refrigerator.Jpeg
Bosch,800 Series 36 In. 20.8 Cu. Ft. Counter-Depth Refrigerator French Door,Refrigerators,Refrigerators,,2025,26.70%,$840.78,"$3,149.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Bosch%20800%20Series%2036%20In.%2020.5%20Cu.%20Ft.%20Counter-Depth%204-Door%20French%20Door%20Refrigerator.Jpeg
Bosch,Benchmark Series 36 In. 19.4 Cu. Ft. Built-In Smart Refrigerator French Door,Refrigerators,Refrigerators,,2025,36.68%,"$3,630.95","$9,899.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Bosch%20Benchmark%20Series%2036%20In.%2019.4%20Cu.%20Ft.%20Built-In%20Smart%20French%20Door%20Refrigerator.Jpeg
Bosch,500 Series 12.8 Cu. Ft. Easy Clean Stainless Steel Refrigerator Compact,Refrigerators,Refrigerators,,2025,36.90%,$885.23,"$2,399.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Bosch%20500%20Series%2012.8%20Cu.%20Ft.%20Easy%20Clean%20Stainless%20Steel%20Compact%20Refrigerator.Jpeg
Bosch,800 Series 36 In. 20.5 Cu. Ft. Counter-Depth Refrigerator 4-Door French Door,Refrigerators,Refrigerators,,2025,36.93%,"$1,137.07","$3,079.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Bosch%20800%20Series%2036%20In.%2020.8%20Cu.%20Ft.%20Counter-Depth%20French%20Door%20Refrigerator.Jpeg
Bosch,100 Series Mount Refrigerator French Door,Refrigerators,Refrigerators,,2024,31.00%,$744.00,"$2,400.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Bosch%20100%20Series%20French%20Door%20Bottom%20Mount%20Refrigerator.Jpeg
Bosch,800 Series 36 In. 20.8 Cu. Ft. Counter-Depth Refrigerator French Door,Refrigerators,Refrigerators,,2024,31.39%,$957.08,"$3,049.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Bosch%20800%20Series%2036%20In.%2020.5%20Cu.%20Ft.%20Counter-Depth%204-Door%20French%20Door%20Refrigerator.Jpeg
Bosch,Benchmark Series 36 In. 19.4 Cu. Ft. Built-In Smart Refrigerator French Door,Refrigerators,Refrigerators,,2024,24.60%,"$2,410.55","$9,799.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Bosch%20Benchmark%20Series%2036%20In.%2019.4%20Cu.%20Ft.%20Built-In%20Smart%20French%20Door%20Refrigerator.Jpeg
Bosch,500 Series 12.8 Cu. Ft. Easy Clean Stainless Steel Refrigerator Compact,Refrigerators,Refrigerators,,2024,34.34%,$789.48,"$2,299.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Bosch%20500%20Series%2012.8%20Cu.%20Ft.%20Easy%20Clean%20Stainless%20Steel%20Compact%20Refrigerator.Jpeg
Bosch,800 Series 36 In. 20.5 Cu. Ft. Refrigerator 4-Door French Door,Refrigerators,Refrigerators,,2024,26.25%,$781.99,"$2,979.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Bosch%20800%20Series%2036%20In.%2020.8%20Cu.%20Ft.%20Counter-Depth%20French%20Door%20Refrigerator.Jpeg
Bosch,100 Series Bottom Mount Refrigerator French Door,Refrigerators,Refrigerators,,2023,36.87%,$848.01,"$2,300.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Bosch%20100%20Series%20French%20Door%20Bottom%20Mount%20Refrigerator.Jpeg
Bosch,800 Series 36 In. 20.8 Cu. Ft. Refrigerator French Door,Refrigerators,Refrigerators,,2023,30.74%,$906.52,"$2,949.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Bosch%20800%20Series%2036%20In.%2020.5%20Cu.%20Ft.%20Counter-Depth%204-Door%20French%20Door%20Refrigerator.Jpeg
Bosch,Benchmark Series 36 In. 19.4 Cu. Ft. Refrigerator French Door,Refrigerators,Refrigerators,,2023,29.14%,"$2,826.29","$9,699.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Bosch%20Benchmark%20Series%2036%20In.%2019.4%20Cu.%20Ft.%20Built-In%20Smart%20French%20Door%20Refrigerator.Jpeg
Bosch,500 Series 12.8 Cu. Ft. Easy Clean Stainless Steel Refrigerator Compact,Refrigerators,Refrigerators,,2023,24.22%,$532.60,"$2,199.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Bosch%20500%20Series%2012.8%20Cu.%20Ft.%20Easy%20Clean%20Stainless%20Steel%20Compact%20Refrigerator.Jpeg
Bosch,800 Series 36 In. 20.5 Cu. Ft. Refrigerator French Door,Refrigerators,Refrigerators,,2023,29.14%,$838.94,"$2,879.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Bosch%20800%20Series%2036%20In.%2020.8%20Cu.%20Ft.%20Counter-Depth%20French%20Door%20Refrigerator.Jpeg
Bosch,100 Series Mount Refrigerator French Door,Refrigerators,Refrigerators,,2022,35.22%,$774.84,"$2,200.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Bosch%20100%20Series%20French%20Door%20Bottom%20Mount%20Refrigerator.Jpeg
Bosch,800 Series 36 In. 20.8 Cu. Ft. Refrigerator French Door,Refrigerators,Refrigerators,,2022,28.76%,$819.37,"$2,849.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Bosch%20800%20Series%2036%20In.%2020.5%20Cu.%20Ft.%20Counter-Depth%204-Door%20French%20Door%20Refrigerator.Jpeg
Bosch,Benchmark Series 36 In. 19.4 Cu. Ft. Refrigerator French Door,Refrigerators,Refrigerators,,2022,33.41%,"$3,207.03","$9,599.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Bosch%20Benchmark%20Series%2036%20In.%2019.4%20Cu.%20Ft.%20Built-In%20Smart%20French%20Door%20Refrigerator.Jpeg
Bosch,500 Series 12.8 Cu. Ft. Easy Clean Stainless Steel Refrigerator Compact,Refrigerators,Refrigerators,,2022,26.06%,$547.00,"$2,099.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Bosch%20500%20Series%2012.8%20Cu.%20Ft.%20Easy%20Clean%20Stainless%20Steel%20Compact%20Refrigerator.Jpeg
Bosch,800 Series 36 In. 20.5 Cu. Ft. Refrigerator 4-Door French Door,Refrigerators,Refrigerators,,2022,35.20%,$978.21,"$2,779.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Bosch%20800%20Series%2036%20In.%2020.8%20Cu.%20Ft.%20Counter-Depth%20French%20Door%20Refrigerator.Jpeg
Bosch,100 Series Mount Refrigerator French Door,Refrigerators,Refrigerators,,2021,30.74%,$645.54,"$2,100.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Bosch%20100%20Series%20French%20Door%20Bottom%20Mount%20Refrigerator.Jpeg
Bosch,800 Series 36 In. 20.8 Cu. Ft. Refrigerator French Door,Refrigerators,Refrigerators,,2021,25.71%,$706.77,"$2,749.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Bosch%20800%20Series%2036%20In.%2020.5%20Cu.%20Ft.%20Counter-Depth%204-Door%20French%20Door%20Refrigerator.Jpeg
Bosch,Benchmark Series 36 In. 19.4 Cu. Ft. Refrigerator French Door,Refrigerators,Refrigerators,,2021,29.05%,"$2,759.46","$9,499.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Bosch%20Benchmark%20Series%2036%20In.%2019.4%20Cu.%20Ft.%20Built-In%20Smart%20French%20Door%20Refrigerator.Jpeg
Bosch,500 Series 12.8 Cu. Ft. Easy Clean Stainless Steel Refrigerator Compact,Refrigerators,Refrigerators,,2021,33.56%,$670.86,"$1,999.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Bosch%20500%20Series%2012.8%20Cu.%20Ft.%20Easy%20Clean%20Stainless%20Steel%20Compact%20Refrigerator.Jpeg
Bosch,800 Series 36 In. 20.5 Cu. Ft. Refrigerator 4-Door French Door,Refrigerators,Refrigerators,,2021,29.50%,$790.31,"$2,679.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Bosch%20800%20Series%2036%20In.%2020.8%20Cu.%20Ft.%20Counter-Depth%20French%20Door%20Refrigerator.Jpeg
Maytag,25 Cu. Ft. Refrigerator French Door,Refrigerators,Refrigerators,,2025,26.96%,$754.61,"$2,799.00",,Https://Storage.Cloud.Google.Com/Refrigerator-25/Maytag%2025%20Cu.%20Ft.%20French%20Door%20Refrigerator.Jpeg
